SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance,gm,Mem_Prob,bp_rp_0,G0
3.9500988124551803e+18,182.63582869311983,18.50392272246993,0.0021612747459933,-1.7894768430708918,-2.177636386858453,0.07198578,0.057253014,1.0517385,0.0029714096,1.2400868,17.0,1.2229941,1.0485516,16.860706,0.0015931319752608,0.1171873640063256,-0.0064734311954751,0.9774930845708552,1.0232316,16.807006
3.9501061310794906e+18,182.855711773795,18.587935289256244,-0.3081467441603547,-1.662131654877769,-1.987737244288011,0.6712616,0.38151756,0.9204493,0.0,-1.7175806,17.0,1.1488589,0.707777,20.09526,-0.0438488068328897,0.3338866995339757,0.0132163243943209,0.9249691927036228,0.682457,20.04156
3.950106642179649e+18,182.75324991048865,18.578190082185287,-0.0945043279276105,-1.4840890879630586,-1.952052109188456,0.548363,0.2874092,1.0626683,0.330723,1.4779954,17.0,1.157295,0.8629074,19.643108,-0.0474996689897424,0.2311011546631714,0.2192524288693071,0.9340951274401762,0.8375874,19.589408000000002
3.950152237552488e+18,182.6052197797752,18.66151687639404,-0.1912291705143679,-1.938996133013396,-2.017450532277524,0.48391825,0.23509724,1.009171,0.0,0.23387136,16.0,1.1532017,0.96803665,19.339823,-0.0607233948442593,0.143942685851592,-0.2182273330400555,0.9461775983716936,0.94271665,19.286123
3.95015402425874e+18,182.39771432149013,18.64328414562205,0.1316000975511021,-1.3948759526309429,-2.013291781321653,0.17727794,0.14576386,1.0659524,0.58777386,1.612313,18.0,1.2190608,0.9220314,18.311096,0.0092211910294031,0.1626656758757315,0.2384304177624274,0.9266298164570306,0.8967113999999999,18.257396
3.9501560858431913e+18,182.4754076463996,18.69759844069994,-0.3679568568926469,-1.738783216923178,-1.8503034717288345,0.24432792,0.21489029,1.0171078,0.0,0.43521196,17.0,1.2080634,0.94153595,18.760496,-0.0034914515832711,0.1633103679619929,-0.1030631682340745,0.961503704817556,0.91621595,18.706796
3.9501566699587487e+18,182.5008766019412,18.73903021955269,-0.0242720841444754,-1.8959147823946896,-2.1076446584927604,0.2580267,0.22996084,1.0739537,1.5368563,1.7724686,17.0,1.2332519,0.86771584,18.732166,0.0280557269457772,0.1985015006262763,-0.0868045003093677,0.9605452077360012,0.84239584,18.678466
3.9501577007509043e+18,182.45894926638667,18.773239439236725,0.0148190526464846,-1.788119546481056,-2.0058158665764605,0.12138058,0.11304625,1.0549358,1.1546111,1.3388844,17.0,1.2200916,0.98983,17.671202,0.0041833908910846,0.240487791102531,-0.0994657738261774,0.9873516752460698,0.96451,17.617502
3.950159178219301e+18,182.65554714756263,18.77167731625488,-0.0081735396305396,-1.8031893376932089,-2.36200002183896,0.2306166,0.16320893,1.0081757,0.0,0.22692022,18.0,1.2210022,0.94787216,18.80373,0.0088847796544728,0.2641859711240947,0.1059999047183054,0.9068360321857276,0.92255216,18.750030000000002
