SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,gm,Mem_Prob
3950102626386134784,182.5156923178342,18.54931998343429,-0.0242672418810245,-1.8514942463655684,-2.038205315017446,0.06482006,0.059110705,1.0973486,1.1479725,2.3862288,17,1.2279284,1.0752907,16.553345,0.0039555591641382,-0.1281144938379637,0.9665042649539874
3950102656449966720,182.50148595956995,18.545873690154068,-0.4419622735466963,-1.2628244637839443,-2.214097734294659,0.38597563,0.302426,0.9111648,0.0,-2.0516918,16,1.2700118,0.89313126,19.184452,0.0626674564013753,-0.049058392425698,0.9099019912489664
3950102656449968000,182.49463953330545,18.5480281702658,-0.9634290086052776,-2.00162807259868,-2.809778847591011,0.5037378,0.4056447,0.97517884,0.0,-0.52043253,15,1.1329374,0.82844734,19.592842,-0.069026151920474,0.9743319265862966,0.9884437952468588
3950102660745775616,182.50263229181988,18.54397597441025,0.3583681766074105,-1.828121468423417,-2.257952839294873,0.2160544,0.20536168,0.9568003,0.0,-1.0147642,17,1.2281268,0.93240356,18.68125,0.0173781651973847,0.0503160567438734,0.9584851817169
3950102690809712128,182.50166885173908,18.55847356947527,0.2710715558009151,-1.35561281146336,-1.907503534953762,0.55412096,0.42643502,1.0238734,0.20260412,0.5793297,16,1.1792877,0.62537956,19.709846,-0.0077113424979708,0.4349698448487776,0.9059587761536344
3950102690809712512,182.50846725899288,18.555920469907846,0.1191233641528537,-1.74409540837729,-1.9902557433931736,0.1162472,0.12876065,1.0159949,0.0,0.40692422,15,1.1975228,0.97226524,17.652287,-0.016784701989071,-0.0656320211077848,0.9882305395783828
3950102690809726464,182.5102943299672,18.55100560517344,-0.1221143401247604,-1.714575470881947,-1.8059438557840053,0.15393211,0.16900644,1.0905555,0.9743699,2.1805468,16,1.2652506,0.8917084,18.077528,0.0580276689536838,-0.0718017208349716,0.9614844857975036
3950102690809834368,182.5022733047985,18.553385731473863,-0.1356757361147362,-1.6204937747548895,-2.16504562589477,0.36916664,0.291837,0.96013725,0.0,-0.9074572,16,1.2037823,0.8197403,19.207298,0.0025211236115256,0.0064948682861632,0.9471665690806066
3950102690809863296,182.50832181571704,18.55275227375504,-0.362810344032459,-1.5907772175393662,-1.972252416113792,0.25294554,0.28157517,1.0143696,0.0,0.36124942,15,1.3144546,0.962265,18.821749,0.1010495989786763,0.0889206738314237,0.9606205291686972
3950102695104519680,182.5118109197323,18.554640353232188,0.2857900587604118,-1.495683083596793,-2.237389255372796,0.4482823,0.3091257,1.0514996,0.22398926,1.184986,14,1.205242,0.8618431,19.248463,0.0005359873117738,-0.0416019221887158,0.929661573520522
3950102695105643392,182.5036848890841,18.55394423397833,0.0863354958097731,-1.6275430351021385,-2.065440303201292,0.05562297,0.05399322,0.9766346,0.0,-0.5602568,17,1.2220206,1.0758257,16.457108,-0.0020041434904001,0.0287962593766163,0.993629252629305
3950102725169437696,182.5543999928064,18.532716318354083,0.3483120138710044,-1.7100399952438887,-1.7070632064819549,0.61577225,0.4368239,1.0000014,0.0,0.02932421,16,1.1759088,0.74580956,19.736168,-0.0196035006205186,-0.0797707600892576,0.9197334678430388
3950102725169438720,182.548131271884,18.53564107268873,0.2196256114718342,-1.5400574758386365,-2.1275646740267127,0.25624883,0.2341101,1.02928,0.41938207,0.7129841,16,1.2472473,0.8978996,18.746716,0.0394950857739517,0.0404602706994177,0.959767219918596
3950102725169439744,182.5490945483237,18.53869578841931,0.2091774467314487,-1.8305862512105024,-1.476818049277203,0.63745964,0.4805609,1.0370568,0.5735728,0.85021347,17,1.1179628,0.7564049,19.799202,-0.0783495047528359,-0.5318566086465621,0.9052487713827004
3950102729465348224,182.5454495641304,18.533047913995187,0.0807872043046709,-1.844205420734805,-1.976705363206429,0.111708246,0.0968455,0.9398038,0.0,-1.4188578,17,1.2263339,0.9604683,17.502533,0.0130903641906099,-0.1727378356337268,0.9771019318830896
3950102729465351296,182.5589946942005,18.533493854850285,-0.0880361065453173,-1.7606424639731053,-2.11576800112308,0.06854932,0.06364653,1.03997,1.3645704,0.9727148,17,1.2314564,1.0565758,16.603083,0.0092882214147478,-0.0301517256257141,0.9953123288893184
3950102759529179904,182.5510929017289,18.54290855736876,-0.2902844900561482,-1.3108053221562272,-2.090342660301909,0.6803573,0.5460631,1.0080719,0.29823387,0.20273826,16,1.1444858,0.701807,19.818245,-0.047791277900804,0.1742922294294751,0.9024669099033236
3950102759529182080,182.5614859041385,18.54722453062742,0.2254072271354586,-1.920139623887341,-1.907754671756701,0.14708932,0.1421887,1.0439491,0.41573218,1.0802743,17,1.2206602,0.9210491,18.069124,0.0109063133501168,-0.3318108325020449,0.9390699776278418
3950102759529182592,182.56328335545365,18.54801657403371,-0.1102191699687736,-1.942362753359048,-2.0049258581192526,0.21175668,0.20533296,0.9787793,0.0,-0.49626413,17,1.1094829,0.12805748,18.646994,-0.0497311586413833,-0.237112573678044,0.956850820624266
3950102763825096064,182.5537346891344,18.54493861800547,0.8195342073574367,-1.7387313671392983,-2.0310468504606614,0.43185616,0.30940145,1.0171474,0.0,0.42534542,16,1.3258508,0.969717,19.262756,0.1117738824974527,-0.0480966632257528,0.9455854079059992
3950102793888933888,182.53597816676444,18.55063548139132,0.1207111621788475,-1.7429630014628368,-2.036402010684823,0.04551965,0.04137633,1.0107464,0.4659601,0.28919214,17,1.2475802,1.003993,15.914364,0.0303669946143427,-0.0495917598451871,0.9971548699812658
3950102793888940288,182.53953932584324,18.538348098182148,-0.179444383033216,-1.527567682214534,-2.1091367699947647,0.6737032,0.54016,1.0360779,0.5204485,0.8255649,16,1.4766183,0.6957321,19.850817,0.2847767192840771,0.0573433874774112,0.9099290183935091
3950102793889078016,182.5416895945424,18.544277916632463,-0.0327273378274919,-1.7175002470248115,-2.1048473260740463,0.22508682,0.2137432,1.0056187,2.2682994e-15,0.16727537,17,1.1547855,0.92329216,18.750051,-0.0551642249436361,-0.0170313805906882,0.9726503546951688
3950102793891258752,182.53596329954752,18.547050795496105,-0.0542428075105057,-1.7566465350952996,-1.9195435791746367,0.10324144,0.100011535,1.0479299,0.56245035,1.21461,17,1.2611341,0.9686432,17.488409,0.0471542232190629,-0.1052575357238947,0.9778607375829304
3950102793892568704,182.53870791935304,18.538770624536347,-0.2728686737144937,-1.3555711242041133,-2.145074935801945,0.22717533,0.21900551,0.9209283,0.0,-1.9722582,17,1.1961606,1.0183983,18.774096,-0.0223929098261455,0.0684611946591927,0.9173850761902358
3950102798183580288,182.53266479807675,18.543091490035657,-0.0766759686997821,-1.7677018093398709,-1.9775292196845504,0.08980731,0.08875422,1.0768684,1.6057311,1.8497578,17,1.3158991,0.9510784,17.185497,0.1034960133504563,-0.0939348564031485,0.988592948211614
3950102798183707648,182.53310449386524,18.53915733599099,-0.1575282678266191,-1.605011607630805,-2.368171994016924,0.49568927,0.4063049,0.9823948,0.0,-0.38967502,16,,,19.553827,,-0.060911730048739,0.9145747080874864
3950102798183707904,182.53749313156783,18.537415915828834,0.1148828067487186,-1.8270582313231345,-2.20991873950855,0.116123356,0.1130368,0.9863333,0.0,-0.31132334,17,1.2472504,0.92892456,17.71849,0.0368074568050167,0.0149323125246437,0.9725832044432012
3950102798183712512,182.53406651231165,18.54001201846156,0.4541643926133445,-1.606021731554112,-2.229426277431769,0.6680731,0.5737081,0.9693696,0.0,-0.59845567,15,2.4276702,0.63290215,19.612951,1.2401712096566857,-0.0134314064864731,0.906859803208392
3950102798183716224,182.5375824876025,18.53911130494807,-0.653291841756991,-1.5812518058348952,-2.3984329454782443,0.58294845,0.45600188,1.0068936,0.0,0.18821199,16,1.715427,0.679018,19.732061,0.5247695079230246,-0.0951558776393185,0.9047557279217076
3950102798183716352,182.5378554706221,18.53884321006487,0.2481540143047794,-2.006577936872046,-2.215268650403358,0.7782264,0.58582926,0.9290202,0.0,-1.4434762,14,,,19.982563,,0.041176576037661,0.9013423158920376
3950102798183723776,182.53369852027072,18.544211116229093,-0.496026983902977,-1.888298734406276,-1.926005079049626,0.44976863,0.39760444,0.9801205,0.0,-0.42092302,16,1.8369824,0.8055515,19.416397,0.6368544844019393,-0.2698870461532552,0.9308090900043346
3950102798183725824,182.5326110755164,18.54414308594797,-0.0530936449496316,-1.7358485362310825,-2.236797955941223,0.79543644,0.54945445,1.0888808,1.5628964,1.844789,15,1.6920432,0.58623505,19.751303,0.5075755156319093,0.0137206503010807,0.9026891405186792
3950102798183739264,182.53565006795765,18.545184907052384,0.0390514113414099,-1.2979294392911156,-2.012307155148631,0.35966668,0.29120195,1.1040461,0.96423686,2.4150877,17,1.5620215,0.81850624,19.04943,0.360859445850257,0.3225265737724276,0.9179877316237957
3950102798183741824,182.53645901270025,18.545590645481184,0.4019010645048523,-1.5173196029867797,-1.8146085046427007,0.51155514,0.45416248,1.0650287,0.72090834,1.4458603,15,1.851365,0.9699669,19.431843,0.6372654880677249,0.2861625733800088,0.9204273298979642
3950102798183745792,182.53635219230588,18.5466421252281,0.2238071615702506,-2.0102891565427217,-2.3202950183648143,0.30170462,0.26557922,0.97052705,0.0,-0.66358113,16,,,18.969864,,0.2109827809445907,0.9159330572067478
3950102798183745920,182.53629556884945,18.54623379302868,-1.1285149678355604,-1.4866062134187426,-1.7500901403458338,0.7232895,0.54116076,0.98470736,0.0,-0.31152317,16,,,19.883633,,0.4004517670288862,0.9011908961936352
3950102798184795520,182.5315398217073,18.543491432604363,-0.0287334217301959,-1.7540608312542885,-2.0401483991928244,0.0796577,0.07871594,0.96031046,0.0,-0.9548691,17,1.3412645,0.18433571,17.089437,0.1795823531103286,-0.0563629288149985,0.9945691613891018
3950102798184828672,182.541940419876,18.54163615865141,-0.1966783077980499,-1.7639347692976295,-1.971237495188012,0.114397325,0.106677674,1.020458,0.2165163,0.5234821,17,1.239598,0.9631691,17.624887,0.0261116707911801,-0.0927622134297078,0.9866477888369708
3950102798184829696,182.53508224959825,18.545708956348392,-0.0565632819902666,-1.6329864829556409,-2.118507628894556,0.0377935,0.03611125,1.0291989,0.14308092,0.7480763,17,1.2839779,1.162324,15.518585,0.0513374285713481,0.0146119989224942,0.9863856903196304
3950102798184831616,182.53424000036912,18.549825317704755,0.0436217718760734,-1.6502630822198692,-2.047426065559522,0.08010093,0.079633355,1.0227225,0.28675035,0.5556521,17,1.2261453,0.25678062,17.014566,0.0609850793720714,0.0174288098426666,0.993946485268646
3950102798184832384,182.53577183606004,18.54879038967848,0.0179340489601095,-1.66202463372621,-2.0024739319513367,0.062730305,0.057311904,1.0877658,0.44127592,2.1744704,17,1.2515166,1.0686884,16.52446,0.0281828476979748,0.012347179633596,0.9923762204043072
3950102828248664064,182.54205032635727,18.556193203135667,0.2831348618376842,-1.3544519103935455,-2.1534496366777445,0.7674779,0.5599053,0.92733544,0.0,-1.5712042,15,1.5184718,0.66708183,19.831657,0.3286471714201149,0.055733447689242,0.9012227782394788
3950102828248816640,182.5406966637226,18.551958339688422,-0.2550399215844955,-1.638945843010605,-2.1563961957620537,0.56536305,0.43501356,1.0269543,0.37088302,0.6344004,16,1.1358719,0.7134323,19.686659,-0.0572461534539743,0.0058583331989295,0.922032703510042
3950102832543503104,182.5469351163203,18.5458569379445,-0.3139172384787397,-1.5326765420134008,-2.2320761277257644,0.769945,0.54074943,0.91934764,0.0,-1.7838522,16,1.0878226,0.61278343,19.98195,-0.0983490040434731,-0.0293910307785818,0.9026587442327376
3950102832543508992,182.54427431709524,18.55141798912411,0.5874647775164105,-1.845711892503516,-2.0691145888448266,0.44945312,0.33684644,1.049618,0.4499657,1.1764988,16,1.1521262,0.89084816,19.364899,-0.0550233926652738,-0.0985780132942712,0.9394566879295562
3950102832544573440,182.5421610640304,18.55468285205245,-0.0319541964087219,-1.888469255695212,-2.2095202280597697,0.65667254,0.59032035,0.9385471,0.0,-1.3096757,16,1.2723027,0.47439003,20.009079,0.094657793374355,0.0205833364485479,0.9076696035647964
3950102832544574080,182.55825679478693,18.553222370136403,-0.0963756507905182,-1.906834977273506,-2.002478529988814,0.13328853,0.12917858,1.0230865,0.0,0.59056526,17,1.2101105,0.9278698,17.938557,-0.0002399210208929,-0.2082444451681109,0.9650866733262984
3950102935623789824,182.55283917068644,18.5608986545082,0.0559473887480613,-1.6470180191835628,-2.0033840052157386,0.1269437,0.11479122,0.9859783,0.0,-0.30762702,17,1.1228247,-0.054216385,17.745798,-0.0297991797890024,0.0257436073764739,0.9875634834289592
3950102935623789952,182.5643471701964,18.56390968606258,-0.089061673680955,-1.586689655590206,-2.258497631402893,0.10502571,0.104384914,0.9769527,0.0,-0.5234403,17,1.1356655,-0.01672554,17.501724,-0.018138674350147,-0.0296312681029098,0.9397869067867533
3950102965687637888,182.5714714170772,18.56769116782053,0.0510612757083907,-1.54607392070519,-1.9591566279922203,0.40416723,0.28742838,1.0047197,0.0,0.13481374,16,1.1223619,0.13059998,19.12856,-0.036959250487665,0.1438964900901449,0.945267241198216
3950102965687644928,182.5693145508484,18.579494659238563,-0.1261394390967967,-1.6080222218917088,-2.05440668714989,0.6524683,0.5798284,0.98696864,0.0,-0.2602745,16,1.2084333,0.6535721,20.008118,0.0195384414351831,0.044062747869634,0.9114751017533962
3950102969983528704,182.56682523358512,18.577085438399127,-0.0360155081030627,-1.796178896886009,-2.142990013926905,0.08385334,0.07920942,1.0028929,0.0,0.095453605,15,1.1713009,0.30441093,16.994518,0.0036693531283671,-0.0269673700524619,0.989389931558936
3950103000047364224,182.53208780342428,18.5489589251814,0.0816738818138923,-1.6351879494582662,-2.092498611178434,0.04562044,0.044954907,0.90157974,0.0,-2.3322778,17,1.2727675,1.1069155,15.961235,0.0456970054955538,0.0189408948963874,0.9942696047196408
3950103000047365120,182.52661971981573,18.552380817976523,0.0012884187643804,-1.6642285733874258,-2.121185349750337,0.05247752,0.049137283,0.96359015,0.0,-0.87321717,17,1.2333926,1.0902033,16.246117,0.0079665486520401,0.0037826805453777,0.9961738709243336
3950103000047367296,182.52997076530912,18.55455214299761,0.246849148397742,-1.714382012900121,-2.397830011775157,0.49114007,0.37304646,0.963192,0.0,-0.80350316,16,1.4345803,0.73594475,19.379536,0.2398055590103813,0.038821066861179,0.9131091049591806
3950103000047367552,182.5239860435984,18.556685537613507,-0.1575737782577858,-1.74168746461869,-2.1011326220597826,0.09200019,0.08924414,1.0805084,0.90069604,1.9185548,17,1.1607807,0.07640076,17.230764,0.003652090227078,-0.0280736504058357,0.9938949029584216
3950103000051005952,182.51823897161609,18.554900907965763,-0.0823325956993971,-1.422095746861427,-2.097830180568896,0.5529368,0.43767142,1.0420402,0.7736013,0.97239166,16,1.315133,0.8037262,19.640453,0.1151498489523346,0.1119857846790178,0.918051379750882
3950103004342067840,182.52549243962684,18.548596813621906,0.0620497595023719,-2.0694567614586483,-2.2853349886052388,0.640962,0.4307979,1.12826,1.5215822,2.714663,14,2.4625845,0.6886978,19.459045,1.271243782898489,0.1819567957696417,0.9053551634064368
3950103004342167168,182.5238336632481,18.54959108857373,-0.1491819410543819,-1.557711005374654,-2.198407816311473,0.20354626,0.20268285,1.0389894,0.68575656,0.97462016,17,1.500514,0.82299614,18.564644,0.2989907993365541,-0.0050979432675331,0.9628116731166207
3950103004342175360,182.52709896252145,18.550010968236453,-0.6995439724529013,-1.3618310138879255,-1.9712744222718608,0.43189692,0.3545562,1.0653926,0.018311692,1.5376304,16,,,19.351395,,0.3300479902218772,0.9206442647431594
3950103004342182144,182.530069672792,18.5512412115418,0.4145200838020557,-1.989802533937877,-2.280254636305381,0.38271418,0.3019371,0.9786819,0.0,-0.47331986,16,1.6841621,0.7288208,19.124828,0.4899156051648761,0.137455733352857,0.9258930845715274
3950103004342188288,182.5258869523492,18.553401937345505,-0.0712530773248681,-1.4485944023902,-2.1789995473443864,0.56741047,0.4485593,1.0270946,0.0,0.6477015,16,1.4671049,0.6471157,19.67549,0.2786495272710028,0.0114338035405355,0.9157774467285318
3950103004342199808,182.5298614983972,18.55687678697989,0.9562920360326908,-2.1421955250961826,-2.1516766591807324,0.63647974,0.5062842,0.9891953,0.0,-0.21438797,16,1.0209869,0.6825676,19.827375,-0.1699203224242664,-0.0849068053720586,0.90749593727515
3950103004342201472,182.52763369150327,18.55982300053896,-0.7764921202639793,-1.4403363659208157,-1.3360186550434707,0.8213585,0.69606435,0.99279547,0.0,-0.11181585,14,1.4076552,0.56103706,20.04198,0.2247540331671953,0.9681682436765948,0.9976767364293888
3950103073061675648,182.52098065852783,18.55962722805302,0.1499357475123591,-1.5962193523382389,-2.051163024845975,0.6382628,0.45011127,1.0045485,0.023789505,0.12885386,13,1.3314254,0.66199493,19.686853,0.1419524742940807,0.0529870412080728,0.9192536809044886
3950103004343164928,182.52513315698488,18.546190253852025,0.0173219641099604,-1.665005456657627,-2.094818325308187,0.023131737,0.021115638,1.1033092,0.9331723,2.5283582,17,1.2972072,1.3221407,14.38904,0.0475330830728664,0.0048895492164137,0.9970556012076603
3950103004343165312,182.52923367010783,18.54804994922896,-0.1568124104814539,-1.630197736726834,-2.034354047710447,0.079669334,0.07471114,1.0922719,1.2733461,2.3190513,17,1.385903,0.31954384,16.990515,0.2174556169441037,0.0340308455277552,0.9922796295460576
3950103004343202432,182.52798463277395,18.54812942274434,-0.3306490162767014,-1.8529164324434928,-2.2754599971334706,0.11454397,0.113667816,1.0345985,0.8453964,0.8726032,17,1.6920518,0.87999725,17.647755,0.4858230142481898,0.0734528737360063,0.925393707180127
3950103004343257856,182.5232600186308,18.548607055892468,0.07265125313969,-1.5616772452416054,-2.3060164157461243,0.13993526,0.13616128,1.0513821,0.4696286,1.2914512,17,1.3366481,0.88433075,18.037323,0.1300525242095485,-0.0640742322921454,0.92245596603662
3950103004343261696,182.5331164477023,18.54987487059969,0.0680751317615355,-1.7122296648264068,-2.1910878614432088,0.06653899,0.06805956,0.9727229,2.4326738e-15,-0.6117771,17,1.276153,1.0348682,16.687899,0.056051183350277,0.0002890645458885,0.9877920472140624
3950103004343262080,182.53153287551103,18.550334522186105,0.0781083146099817,-1.675228741243514,-1.9726126837625824,0.10703454,0.10750723,1.0518531,0.6657149,1.2342145,17,1.2742001,0.038734436,17.471577,0.118483533619617,0.0005207778293441,0.9882936546531448
3950103034407099264,182.5292224423714,18.56354528061821,0.1150056451981634,-1.6580066091089627,-2.0308681741195995,0.18274477,0.18354046,1.0155103,0.0,0.38573268,15,1.304331,0.89803696,18.372517,0.0965670138416483,0.0135428490715969,0.9793247079322592
3950103034407108608,182.5393268427911,18.56416906906201,0.1530339114606044,-1.4724898926896173,-2.016156721349673,0.15784158,0.15178372,0.982173,0.0,-0.41844353,17,1.2420621,0.88399506,18.234713,0.0354949824192392,0.1697333813713162,0.9547402946387916
3950103038701942144,182.5394729101097,18.56333821617952,0.1639339438085751,-1.5936909774298509,-1.675444904057174,0.6707706,0.5214939,0.93882114,0.0,-1.372157,16,1.1383039,0.34404564,19.91245,-0.0314957540014422,0.2032186776426736,0.9117934075175526
3950103068766833536,182.51237961519783,18.55712974969202,0.0448186268660808,-1.855611909713598,-2.2630521807482062,0.67585063,0.5415102,0.982289,0.0,-0.3724834,15,1.1285805,0.68071365,19.950062,-0.0621961715959304,0.0638134104978047,0.9066346349643524
3950103068766846464,182.51529010073105,18.555025152765182,-0.1512471396817316,-1.7707954779801782,-2.243638996201399,0.15470743,0.1501061,1.0450559,0.90877295,1.126285,16,1.2629597,0.9332428,18.166906,0.0521372041762404,0.024830482638979,0.9715064130118928
3950103068766847872,182.522533673587,18.56464005179332,-0.3024890122948089,-1.811524541016699,-1.7633418765740512,0.18613483,0.17886238,1.0306621,0.71402967,0.76847,17,1.2425652,0.94877243,18.387571,0.0303676358128208,-0.2788698957575953,0.934304422460955
3950103068766850176,182.5227462106863,18.562005435589462,0.3671326363324146,-1.872204054078436,-2.1787816238047344,0.30081537,0.27714857,0.95503217,0.0,-1.0577666,16,1.1676757,0.95257187,19.04752,-0.0448606783671894,-0.0100969552385901,0.9514745256572492
3950103068766853504,182.52084846209,18.56695653950538,0.0087337969243681,-1.5817010661698936,-2.11907613533359,0.13464741,0.13674317,1.0276803,0.0,0.70538324,17,1.22158,0.9828148,17.995798,0.0063134621958809,0.0318876457258541,0.980606687697329
3950103068766854144,182.5181615521236,18.568774877365616,-0.7851500471659518,-1.8618230957120667,-1.9660168755107128,0.7077697,0.5640995,1.044251,0.110316604,1.0121382,16,1.4391364,0.5542717,20.014498,0.2566473365440589,-0.2003871777197297,0.908883929798476
3950103068766854912,182.51527831625384,18.569483503059125,0.0299867036699165,-1.4998949729824966,-2.2927187296031697,0.46231872,0.34504443,0.99837804,0.0,-0.007247947,16,1.1283896,0.83405304,19.423395,-0.0740289309979194,-0.0875154729088037,0.9212915959879682
3950103068766856320,182.5156955926176,18.571480753873846,-0.4908536084779141,-1.725725435085821,-1.9067182401773743,0.56900567,0.428217,0.96847796,1.251196e-15,-0.6905102,16,1.2232798,0.75427246,19.722454,0.0271291552123422,-0.0681267541017574,0.926619690699497
3950103073061661056,182.51774451484505,18.55634672771944,0.1904311689145026,-1.8742372471490536,-1.301894673491702,0.46027654,0.36854365,1.0449817,0.0,1.0436255,15,1.8500527,0.8000431,19.457676,0.6503609437105222,-0.8491241050618293,0.9756996336161023
3950103073062741504,182.515768523358,18.56314823413643,-0.0016518537148335,-1.6814212939379312,-2.1751354277610777,0.036272053,0.034099165,1.0316383,0.68052447,0.814118,17,1.2315427,1.1945982,15.506168,-0.0044239158050292,-0.0003926871229885,0.9428277368715178
3950103103126595456,182.5291819772142,18.5730671765881,-0.0398099632369517,-1.731812266000476,-1.9873075908302489,0.07141853,0.0663895,0.9898123,0.0,-0.21666978,17,1.2405325,1.0440025,16.785843,0.0195647226354465,-0.0546373667820926,0.9918778292823746
3950103103126596480,182.52823955060404,18.57524076017725,-0.2651927248768959,-1.6234103805682978,-2.23769752851927,0.6615459,0.4998904,0.98672885,0.0,-0.2695545,16,1.246979,0.49288177,19.8284,0.0681322665235555,-0.0121663030907936,0.909837977207782
3950103107422481408,182.51819125626955,18.57338896150361,-0.0303142262907845,-1.9888398272870225,-2.010180769869871,0.4601154,0.35761905,1.0270416,0.41150546,0.6487289,16,1.2473438,0.9266529,19.421753,0.0371000329392832,-0.2705137075893051,0.9293223835138086
3950103137486329472,182.5474931842033,18.567309171691807,-0.9269288215555908,-1.4635020478153045,-2.016090546320008,0.71567124,0.5826008,0.972338,0.0,-0.58374697,16,1.1423484,0.73147583,19.998478,-0.0520945360532623,0.1773072568173805,0.904976699723421
3950103210501697152,182.5443551894487,18.580798254840605,0.0378145921617963,-1.671102473494032,-2.089825308918475,0.07055932,0.06596001,0.9554612,0.0,-1.0869355,17,1.1810675,0.42846107,16.853243,0.0063121369596663,0.0022203185002189,0.9962009505623808
3950103755961626240,182.6289074895245,18.57743723682618,-0.4399383853739911,-1.7471562650367,-1.5200249423046672,0.72778916,0.4525849,0.98917466,0.0,-0.19804753,16,1.2263381,0.8074188,20.094059,0.0260618471739171,-0.2304463099598037,0.90458517462225
3950104103854916864,182.656183805108,18.59888220408068,-0.0714086387615241,-1.3369569593290251,-2.01223850756664,0.25534636,0.18014972,1.073532,1.4085835,1.7293838,17,1.1629788,1.0077915,18.882446,-0.0545865604035771,0.289320785049675,0.9303106117378256
3950104443156396800,182.59146814634417,18.58379941838268,0.1704119073221437,-1.677716984072575,-2.181969676900105,0.07862008,0.063677065,1.0238794,0.48376134,0.61076164,16,1.1850098,0.33800697,16.98326,0.0155470229394054,-7.168677660674283e-05,0.98604703672346
3950104683674569728,182.58126869504488,18.60054395725308,0.1821486344256092,-1.900447224511428,-2.188694412983579,0.122238286,0.109400935,1.1053537,1.1949307,2.5603447,16,1.2159157,0.9944496,17.635462,-0.0004167677742892,-0.0008125963089205,0.9548183428696084
3950104855473267328,182.57540397593343,18.620476033189085,-0.8693053602781455,-1.39287506473528,-1.9323695388839952,0.52295053,0.37791845,1.0457932,1.0731283,1.0867664,16,1.1310124,0.9238701,19.466127,-0.0789878378119273,0.3504410924398985,0.91759778497811
3950106131079490560,182.855711773795,18.587935289256244,-0.3081467441603547,-1.662131654877769,-1.987737244288011,0.6712616,0.38151756,0.9204493,0.0,-1.7175806,17,1.1488589,0.707777,20.09526,-0.0438488068328897,0.0132163243943209,0.9249691927036228
3950106642179648896,182.75324991048865,18.578190082185287,-0.0945043279276105,-1.4840890879630586,-1.952052109188456,0.548363,0.2874092,1.0626683,0.330723,1.4779954,17,1.157295,0.8629074,19.643108,-0.0474996689897424,0.2192524288693071,0.9340951274401762
3950133889451868160,182.97258955252968,18.80781559627619,-0.753953197054426,-1.9304593559173924,-1.992158594628049,0.23832299,0.17666723,1.0026021,0.0,0.08831609,15,1.1200889,0.20853615,18.936733,-0.0427174232744806,-0.2422010841532001,0.9622845782269308
3950149454413746816,182.4671793278005,18.53819381821095,1.1330811529390337,-1.4613479670594811,-2.2897440967519325,0.6314813,0.5021799,0.92166317,0.0,-1.9143138,18,1.1873872,0.5230789,20.06505,0.0067512922587222,-0.1036278110680737,0.905073220213545
3950149488773361152,182.4703762125787,18.542898238682938,-0.1576262984693896,-2.004027857847957,-2.3128732935535408,0.24673493,0.21924971,1.0033387,0.0,0.109769784,18,1.227828,0.8603649,18.944494,0.0232449935290344,0.1952914392769819,0.910949475036999
3950149488773363328,182.4685685386445,18.54725108308432,-0.0220982923146592,-1.7791395675818575,-1.91106003189098,0.32735714,0.24877788,1.0439224,0.32286304,1.0565112,18,1.2181308,0.829319,19.086859,0.0160966437707048,-0.1387438909255504,0.9561346458692622
3950149591852579456,182.48666626599413,18.548704167120324,0.2831809775513405,-1.573581746845923,-2.16810856659742,0.512091,0.3829038,1.0535408,0.0,1.2417797,16,1.180167,0.83395195,19.634892,-0.0222433069229495,0.0105034077047418,0.9274095615098724
3950149626212340352,182.4852051831881,18.56494861868892,0.0675201384933217,-1.6790028559271863,-2.11449536164128,0.085020125,0.069452934,1.0322323,0.76010716,0.81759995,17,1.2158327,1.0264511,17.111933,-0.0034757282909871,-0.0011832495240026,0.9950032190981952
3950149630508223360,182.4964262190849,18.56040963698776,0.123446039288187,-1.5804602634218448,-2.191225100149089,0.17025654,0.16067797,1.0424008,0.5298496,1.0485263,17,1.1982901,0.8990612,18.295887,-0.0095617046219096,-0.0008174303553218,0.9711604208761192
3950149664867862912,182.470213369704,18.55792186326611,-0.0695322257742295,-1.6528023441429984,-2.148784679333529,0.059542302,0.04803384,0.96453494,0.0,-0.85270053,18,1.2294631,1.0816336,16.487255,0.0048737927476163,0.0044922911484041,0.9909315819748756
3950149699227707520,182.4887469407251,18.577884319804088,0.1186741815190904,-1.5310498034026674,-2.2825012561936604,0.20312098,0.18979266,0.97792965,0.0,-0.50193214,17,1.2228932,0.964262,18.524704,0.0093084887041419,-0.0648847804573257,0.9442512169763482
3950149866730515712,182.45265040379613,18.57504172430788,-0.3210463370850946,-1.894998605370978,-1.4030497632408752,1.2199769,0.6648382,1.0791825,1.7266324,1.6897202,14,1.0939293,0.6177292,20.13126,-0.0925657403276061,-0.8310334846907487,0.909904642742086
3950150004169467904,182.51372542798504,18.573515426451905,0.409136951181457,-1.5507840349431832,-2.204971834776232,0.35983196,0.27156195,0.9737516,0.0,-0.5933948,17,1.1445022,0.83935547,19.09226,-0.0583486937357469,-0.0093497189374499,0.9443270448748696
3950150038529212416,182.51975088584803,18.58709230973782,-0.3819477302122259,-1.838552464366768,-1.806968299718969,0.3099506,0.27943775,1.0465047,0.025136916,1.0637965,17,1.2011814,0.91244125,19.01124,-0.00782403460468,-0.3001389335058243,0.9449562691939244
