SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance,gm,Mem_Prob
3950001883632700672,182.4590641901887,18.32883244498804,0.6644313244116079,-2.3522386239068127,-2.543043241713251,0.79035354,0.6173022,1.024841,0.0,0.5954302,16,1.1649305,0.6987953,20.14848,-0.0271303345718436,0.2231321077865042,1.152872385954038,
3950003872202288256,182.55477038385715,18.39243213997837,-0.6766596212792997,-1.4210736877397714,-2.5582384090198764,0.67435837,0.6069139,1.0205564,0.0,0.49471578,17,1.114979,0.507761,20.02654,-0.0647753278380955,0.1525018705014842,-0.4526145953456059,0.8718973376863934
3950004147080198656,182.5273973114992,18.41453003490373,0.2488028183536713,-1.985258895232014,-1.88372873428558,0.4836859,0.380272,1.0365158,0.0,0.88860095,16,1.1037246,0.29346085,19.481575,-0.0633258315195708,0.1274925060702339,-0.45605687999755673,0.9172599054058486
3950004937353971072,182.4080210558697,18.34630248193486,0.2860787704139655,-2.103454560346244,-2.629725277985304,0.15333788,0.15070628,0.9907289,0.0,-0.19895288,17,1.2247249,1.1018105,18.16558,-0.0018415045232411,0.2279947191201921,0.9075953070819822,0.003044619332001431
3950045653643859712,182.11468370917223,18.31708177782176,0.0595193266165667,-1.063102140297133,-2.155103033830994,0.13637984,0.08762147,1.0264345,0.0,0.63813436,15,1.2215288,0.9897671,17.742344,0.0056263581962128,0.4679184386049435,0.10139390382392163,0.0018649622648361046
3950051185561930368,182.175114547407,18.42952680060657,-0.2595435161406081,-1.3558034096664944,-2.4856299334202654,0.46464634,0.23775074,1.0009018,0.0,0.05034739,17,1.2140859,0.7206898,19.417093,0.0204378090055226,0.3675187757353533,-0.45667301764915424,0.7885201301900833
3950053247146226176,182.33474931424576,18.41339854467096,0.7256272850639741,-1.8457737118486373,-2.01412449903235,0.24181831,0.21109244,1.1216336,1.5033978,2.7701437,17,1.299946,1.2729836,18.64502,0.0556589335460784,0.2296381016789453,-0.14367976123469325,0.9676406217867384
3950054831988900608,182.27444883772108,18.496526218060072,-0.2221462683989258,-2.139196199480858,-1.4866104413736034,1.6731936,1.0368308,1.1234678,1.5233384,2.448501,13,1.6655895,2.0478573,20.475306,0.3240368788758989,0.2546443593784085,-1.5698903269692361,
3950054965133165184,182.35618760919263,18.46179870041799,1.022081557415703,-1.6070018234227514,-2.2015497814005904,0.33776894,0.2863109,0.99432594,0.0,-0.09367825,17,1.1502177,1.0111217,19.109015,-0.0676571472256737,0.1868953497140723,-0.004009397591800537,0.947769438253422
3950058194948584960,182.1533224892928,18.501731851734743,-0.8604700533738082,-2.052466737610596,-2.334350012898333,1.6289412,1.0827756,1.0753902,0.7259953,1.1781131,12,1.2751861,0.6999512,20.579374,0.0830423497209584,0.3738525053148827,0.2631001964988319,0.8729830372671067
