SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance
3950102626385421312,182.5162946853605,18.549658335845645,-0.9778009357030474,-1.4565671982358133,-1.4757779576493038,1.269914,0.7913263,1.0099467,0.030081732,0.23685332,14,2.4218967,0.6851063,20.388348,1.230810293271903,0.011594507790225625
3950102626386035200,182.5149491002632,18.53519047994025,-0.0045554065718939,-1.834225901979613,-2.0676535893591383,0.07867671,0.08987373,1.00743,0.0,0.20639804,16,1.1647532,0.26284218,16.991335,-0.0007133952989584,0.012140434463530718
3950102626386037888,182.5147651968036,18.53917234081043,-0.008617974720973,-1.5889641022344467,-2.052252474228971,0.038697515,0.036646556,1.0416812,0.0,1.0461507,17,1.236197,1.168603,15.683386,0.0029140780992356,0.010618232101500733
3950102626386053376,182.52243017137792,18.54297896050977,-0.0129494030214945,-1.761462054135704,-2.0667379316500245,0.029459966,0.027200192,1.0670557,1.2951161,1.6809412,17,1.3521199,1.216918,14.966558,0.1138186130269296,0.0027499786956592617
3950102626386129664,182.50688607322988,18.54445004495988,0.0069534103916435,-1.7435519657441074,-2.0536855009066457,0.052990153,0.050677773,1.1045941,1.9835668,2.5548277,17,1.2306826,1.1126919,16.184608,0.0030398499608972,0.018278869312376756
3950102626386130688,182.5152817341332,18.542810767883715,-0.0299543918476831,-1.0038983532642929,-2.367027178784131,0.4499882,0.39998433,0.92779005,0.0,-1.5814579,15,1.8790672,0.8740425,19.365734,0.6733403605668653,0.009752027277404648
3950102626386132352,182.51324933108265,18.545833167855022,-0.017930612275458,-1.6711971326559836,-2.037068543674956,0.06602483,0.0636275,0.9108219,0.0,-2.1532671,17,1.2023925,1.0478497,16.740906,-0.0189415460434208,0.012360072645827374
3950102626386132480,182.50971500912465,18.54759187433797,0.0756925437669981,-1.671199288639866,-2.0837864006008977,0.0946495,0.09459445,1.0069473,0.70553803,0.19043306,16,1.1405674,0.13057518,17.038952,-0.0187527038792891,0.016275748974207787
3950102626386133248,182.51904147315176,18.54496384822406,-1.0866320287872182,-1.3475480115611378,-2.114064288564366,0.5017522,0.45125082,1.0737295,1.2111601,1.6842272,15,2.1091652,0.6381531,19.442432,0.921314678070328,0.006654955934980601
3950102626386134784,182.5156923178342,18.54931998343429,-0.0242672418810245,-1.8514942463655684,-2.038205315017446,0.06482006,0.059110705,1.0973486,1.1479725,2.3862288,17,1.2279284,1.0752907,16.553345,0.0039555591641382,0.011841245913237914
3950102626386453376,182.51698949822548,18.539634779915545,0.1113031811750003,-1.8023516451016413,-2.5194382160002515,0.32388973,0.24824473,0.91941625,0.0,-1.7329232,11,,,18.844366,,0.00835238916283975
3950102656449964160,182.5003622556804,18.54088345228354,0.2865634172772209,-2.0285392971169087,-2.7108710612943314,0.49807298,0.37974653,1.0090737,0.41751742,0.2392257,16,1.1751068,0.9446621,19.506325,-0.0367252838543941,0.02466303152416743
3950102656449966720,182.50148595956995,18.545873690154068,-0.4419622735466963,-1.2628244637839443,-2.214097734294659,0.38597563,0.302426,0.9111648,0.0,-2.0516918,16,1.2700118,0.89313126,19.184452,0.0626674564013753,0.023830979265571726
3950102656449968000,182.49463953330545,18.5480281702658,-0.9634290086052776,-2.00162807259868,-2.809778847591011,0.5037378,0.4056447,0.97517884,0.0,-0.52043253,15,1.1329374,0.82844734,19.592842,-0.069026151920474,0.030953138365357062
3950102656450091136,182.48501083698028,18.542324139388136,0.275460352283608,-1.4032318789590088,-1.9875834515621635,1.1373447,0.74713594,1.0793585,0.35921714,1.6678029,15,1.0500785,0.4089203,20.407774,-0.1234887811275222,0.03999047668334501
3950102660745450752,182.49851573566417,18.53952456540773,0.8418255914277982,-1.231142845107094,-2.535089157364128,1.6669745,1.095778,1.0216691,0.0487637,0.45100942,13,1.2922794,0.6040001,20.548647,0.1066775564384774,0.02659969988234805
3950102660745775616,182.50263229181988,18.54397597441025,0.3583681766074105,-1.828121468423417,-2.257952839294873,0.2160544,0.20536168,0.9568003,0.0,-1.0147642,17,1.2281268,0.93240356,18.68125,0.0173781651973847,0.022454817837187727
3950102690809712128,182.50166885173908,18.55847356947527,0.2710715558009151,-1.35561281146336,-1.907503534953762,0.55412096,0.42643502,1.0238734,0.20260412,0.5793297,16,1.1792877,0.62537956,19.709846,-0.0077113424979708,0.02856082930220499
3950102690809712512,182.50846725899288,18.555920469907846,0.1191233641528537,-1.74409540837729,-1.9902557433931736,0.1162472,0.12876065,1.0159949,0.0,0.40692422,15,1.1975228,0.97226524,17.652287,-0.016784701989071,0.021612751043398118
3950102690809726464,182.5102943299672,18.55100560517344,-0.1221143401247604,-1.714575470881947,-1.8059438557840053,0.15393211,0.16900644,1.0905555,0.9743699,2.1805468,16,1.2652506,0.8917084,18.077528,0.0580276689536838,0.017244061460507873
3950102690809834368,182.5022733047985,18.553385731473863,-0.1356757361147362,-1.6204937747548895,-2.16504562589477,0.36916664,0.291837,0.96013725,0.0,-0.9074572,16,1.2037823,0.8197403,19.207298,0.0025211236115256,0.025419235943999273
3950102690809863296,182.50832181571704,18.55275227375504,-0.362810344032459,-1.5907772175393662,-1.972252416113792,0.25294554,0.28157517,1.0143696,0.0,0.36124942,15,1.3144546,0.962265,18.821749,0.1010495989786763,0.01984371996072997
3950102695104482944,182.5032629997853,18.54953709589205,-1.211667754345455,-1.984922838673515,-1.961411395340872,1.1974834,0.9601232,1.0124339,0.0,0.2777161,14,1.1008992,0.5046005,20.625538,-0.078675583254808,0.023006629323300543
3950102695104487040,182.5091118200017,18.54814756776595,1.259461948152946,-1.8471457673084783,-2.654243058851076,0.69444484,0.7012513,1.0816758,1.2415353,1.7635008,15,1.5428188,0.28358078,19.994476,0.3762860562144234,0.017036045700095967
3950102695104510848,182.5122991580602,18.55339691886648,0.3526990190894796,-1.884239513951352,-2.6496984155289773,0.97031534,0.6359893,0.9511198,0.0,-0.92133623,14,,,19.88029,,0.017064616773584805
3950102695104510976,182.5118659422725,18.55329437395618,0.1923784933978393,-2.071023695146876,-1.7124712914471694,0.696907,0.55654085,0.97510237,0.0,-0.5161338,15,1.3454374,0.7060566,19.852869,0.1528540584875979,0.01732242348667334
