 #Int_Time  Id X_inert Y_inert Z_inert Vx_inert Vy_inert Vz_inert X_bar  Y_bar  Z_bar  Vx_bar Vy_bar Vz_bar  E_J  E_tot   Lz   Ltot  Incl  Phil  Pot  PotBar                                                                                                     
   4.5575673111433712                1  -5.8857685418356986       -3.7581284276611511       -22.888749954442446        1.8393959710174357       -21.371892325008048        2.6562807230785324        5.4974154106945203       -4.3063005479316008       -22.888749954442446        234.86734468415506        283.69392460659441        2.6562807230785324       -132394.66567511382       -139029.83367598240        132.70269781443818        517.17479774009303        75.132085847751355        176.96480950629086       -1381.2997743708138       -11.334216219392260     
   4.5629847861637902                1  -5.8682800744819730       -3.8690549582565610       -22.844705042489171        4.6166465750770413       -19.570016900828485        13.605045010026966        6.5302036038896354       -2.6005265225178222       -22.844705042489171        143.43832097153364        341.49074698477182        13.605045010026966       -132394.66569296696       -139029.82379478731        132.70439955822727        517.66519314598702        75.146300095228298        177.06414764617841       -1381.8970890763094       -11.348748816587678     
   4.5684106043736952                1  -5.8356821940339039       -3.9702090145004845       -22.741097963736813        7.4001175150051646       -17.705779637689524        24.591184945152985        7.0275486403559828      -0.65673921461722173       -22.741097963736813        38.410798529167764        369.74013073047411        24.591184945152985       -132394.66570086472       -139029.81368857514        132.70531622958924        518.17551504924472        75.161160072974880        177.16428147813610       -1383.7719601235956       -11.392268743951425     
   4.5738329287828261                1  -5.7879956409710607       -4.0610181962028928       -22.577885059256207        10.191002209050122       -15.777354812325735        35.619904758827815        6.9401617637807833        1.3516349441865634       -22.577885059256207       -70.463498246379345        365.56817875614945        35.619904758827815       -132394.66569150437       -139029.80466080364        132.70510628829155        518.70619942760675        75.176713797703272        177.26543071875503       -1386.9416843317874       -11.465321057036444     
   4.5792523607219291                1  -5.7251718029363738       -4.1411388215362885       -22.354803753267845        12.997073508041499       -13.777939633841696        46.722396396559837        6.2748568255814678        3.2485065385229492       -22.354803753267845       -173.24087177103394        329.29210267746362        46.722396396559837       -132394.66568364989       -139029.79880937311        132.70375716474146        519.26006826886623        75.193040907433499        177.36797504343454       -1391.4380349977057       -11.569189747986364     
   4.5846646481805378                1  -5.6471909729147853       -4.2101278249398613       -22.071680459192290        15.823889843731905       -11.701571704524980        57.921233022089062        5.0922889650207281        4.8666759994508784       -22.071680459192290       -260.46525286701211        264.30132555320756        57.921233022089062       -132394.66565978146       -139029.79853318798        132.70160902858751        519.84112771295565        75.210214369895610        177.47219538271261       -1397.3025767444969       -11.705841892320477     
   4.5900665638847489                1  -5.5540196976987346       -4.2675448301134669       -21.728288636316023        18.677899688264297       -9.5409292624135507        69.242759931323405        3.5010819466413201        6.0664238957029664       -21.728288636316023       -324.22766508199885        176.73122812068982        69.242759931323405       -132394.66572589707       -139029.80572300652        132.69928330982535        520.45531424399974        75.228330032255414        177.57845738272721       -1404.5905214682593       -11.878042799934610     
   4.5954619778172612                1  -5.4454637504278081       -4.3129815800888753       -21.323793532039456        21.569850483833331       -7.2844405056483392        80.730807127125615        1.6441342928854621        6.7492005448324948       -21.323793532039456       -358.95140174543940        74.693902566759107        80.730807127125615       -132394.66569022619       -139029.82024114640        132.69752453770030        521.11123154438326        75.247545317925912        177.68741178537951       -1413.3846406606153       -12.089702224359039     
   4.6008370109230814                1  -5.3216709355357574       -4.3458506955177318       -20.858624077425194        24.501595339404094       -4.9264093303009640        92.394425731549873      -0.30728509550489602        6.8638309772268231       -20.858624077425194       -361.77627827146756       -32.073698686337906        92.394425731549873       -132394.66571023135       -139029.83935504532        132.69700449665811        521.81688817066049        75.268006125386222        177.79955192117538       -1423.7568320637236       -12.344965233561309     
   4.6062033611709392                1  -5.1821990318197457       -4.3656968243254415       -20.330981637672409        27.489697576423136       -2.4480771449862426        104.30186780660893       -2.1851094006706604        6.4140309068805914       -20.330981637672409       -332.96780116336583       -133.97824339587260        104.30186780660893       -132394.66571703239       -139029.85682743473        132.69810842162502        522.58489725351023        75.290020605066459        177.91614103202204       -1435.8482679938754       -12.650224299752642     
