# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Apr  8 13:50:12 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.062, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00025792 -1.78000 10.04139 0.4000000060 2.1185024399    0.400 -1.386  3.6419  4.946    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-15      0.00 7.503e-01 2.494e-01 5.093e-05 1.374e-05 1.246e-04 -1.000 2.832e-04 8.235 8.427 9.053 7.659
0.00025792 -1.78000 10.04139 0.4500000477 2.1822809714    0.450 -1.226  3.6581  4.901    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-15      0.00 7.506e-01 2.491e-01 5.093e-05 1.374e-05 1.246e-04 -1.000 2.833e-04 7.834 7.982 8.554 7.253
0.00025792 -1.78000 10.04139 0.4758532345 2.2117507448    0.476 -1.131  3.6690  4.874    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-15      0.00 7.506e-01 2.491e-01 5.093e-05 1.374e-05 1.246e-04 -1.000 2.832e-04 7.597 7.717 8.256 7.014
0.00025792 -1.78000 10.04139 0.5000000000 2.2374541529    0.500 -1.046  3.6786  4.850    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-15      0.00 7.506e-01 2.491e-01 5.093e-05 1.374e-05 1.246e-04 -1.000 2.832e-04 7.386 7.484 7.996 6.804
0.00025792 -1.78000 10.04139 0.5500000715 2.2836583126    0.550 -0.842  3.7001  4.773    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.819e-01 2.179e-01 4.493e-05 1.213e-05 1.101e-04 -1.000 1.846e-04 6.876 6.934 7.389 6.302
0.00025792 -1.78000 10.04139 0.6000000238 2.3211213258    0.600 -0.638  3.7256  4.708    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-14      0.00 7.929e-01 2.068e-01 4.294e-05 1.160e-05 1.053e-04 -1.000 2.466e-04 6.366 6.394 6.790 5.815
0.00025792 -1.78000 10.04139 0.6114655733 2.3287250664    0.611 -0.589  3.7323  4.695    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-14      0.00 7.960e-01 2.037e-01 4.240e-05 1.146e-05 1.040e-04 -1.000 2.257e-04 6.243 6.266 6.648 5.702
0.00025792 -1.78000 10.04139 0.6246653795 2.3370826475    0.624 -0.533  3.7400  4.678    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-14      0.00 7.998e-01 2.000e-01 4.175e-05 1.128e-05 1.024e-04 -1.000 2.288e-04 6.102 6.120 6.486 5.572
0.00025792 -1.78000 10.04139 0.6359554529 2.3439153929    0.636 -0.484  3.7465  4.663    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 8.031e-01 1.966e-01 4.116e-05 1.112e-05 1.010e-04 -1.000 2.321e-04 5.980 5.998 6.350 5.463
0.00025792 -1.78000 10.04139 0.6468732357 2.3502626344    0.647 -0.437  3.7527  4.648    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-14      0.00 8.066e-01 1.932e-01 4.057e-05 1.096e-05 9.958e-05 -1.000 2.478e-04 5.861 5.879 6.218 5.358
0.00025792 -1.78000 10.04139 0.6499999762 2.3520353107    0.650 -0.423  3.7545  4.644    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-14      0.00 8.076e-01 1.922e-01 4.039e-05 1.092e-05 9.917e-05 -1.000 2.279e-04 5.827 5.844 6.180 5.327
0.00025792 -1.78000 10.04139 0.6595065594 2.3573064498    0.659 -0.381  3.7596  4.628    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-14      0.00 8.114e-01 1.884e-01 3.973e-05 1.074e-05 9.758e-05 -1.000 2.224e-04 5.722 5.740 6.065 5.234
0.00025792 -1.78000 10.04139 0.6728438139 2.3644136373    0.673 -0.321  3.7666  4.605    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.63e-14      0.00 8.171e-01 1.826e-01 3.873e-05 1.048e-05 9.523e-05 -1.000 2.555e-04 5.573 5.593 5.904 5.103
0.00025792 -1.78000 10.04139 0.6851922274 2.3707110088    0.685 -0.265  3.7729  4.582    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-14      0.00 8.228e-01 1.769e-01 3.775e-05 1.022e-05 9.287e-05 -1.000 2.514e-04 5.433 5.455 5.754 4.978
0.00025792 -1.78000 10.04139 0.6965371370 2.3762708696    0.696 -0.212  3.7786  4.559    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-14      0.00 8.285e-01 1.713e-01 3.678e-05 9.956e-06 9.055e-05 -1.000 2.400e-04 5.300 5.326 5.614 4.861
0.00025792 -1.78000 10.04139 0.7000000477 2.3779267258    0.700 -0.195  3.7803  4.551    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-14      0.00 8.303e-01 1.695e-01 3.647e-05 9.874e-06 8.981e-05 -1.000 2.161e-04 5.259 5.285 5.570 4.824
0.00025792 -1.78000 10.04139 0.7072878480 2.3813506892    0.707 -0.160  3.7837  4.534    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-14      0.00 8.345e-01 1.653e-01 3.568e-05 9.681e-06 8.810e-05 -1.000 1.554e-04 5.170 5.199 5.477 4.745
0.00025792 -1.78000 10.04139 0.7177661657 2.3861337723    0.717 -0.108  3.7885  4.507    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.43e-14      0.00 8.404e-01 1.594e-01 3.457e-05 9.410e-06 8.570e-05 -1.000 2.015e-04 5.039 5.070 5.340 4.627
0.00025792 -1.78000 10.04139 0.7276450396 2.3904984437    0.727 -0.056  3.7930  4.479    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.43e-14      0.00 8.457e-01 1.542e-01 3.359e-05 9.171e-06 8.360e-05 -1.000 1.872e-04 4.909 4.942 5.204 4.509
0.00025792 -1.78000 10.04139 0.7363166213 2.3942189153    0.736 -0.008  3.7968  4.452    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.51e-14      0.00 8.500e-01 1.498e-01 3.280e-05 8.980e-06 8.192e-05 -1.000 1.747e-04 4.790 4.824 5.079 4.399
0.00025792 -1.78000 10.04139 0.7448793054 2.3977950858    0.744  0.042  3.8004  4.422    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-14      0.00 8.539e-01 1.459e-01 3.210e-05 8.813e-06 8.045e-05 -1.000 1.578e-04 4.666 4.702 4.950 4.285
0.00025792 -1.78000 10.04139 0.7500000000 2.3998889087    0.749  0.072  3.8026  4.403    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.561e-01 1.438e-01 3.172e-05 8.724e-06 7.967e-05 -1.000 1.554e-04 4.589 4.625 4.870 4.213
0.00025792 -1.78000 10.04139 0.7563843131 2.4024538088    0.756  0.112  3.8053  4.377    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 8.570e-01 1.428e-01 3.166e-05 8.710e-06 7.958e-05 -1.000 1.646e-04 4.489 4.526 4.766 4.120
0.00025792 -1.78000 10.04139 0.7643547654 2.4055868849    0.764  0.166  3.8088  4.342    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 8.581e-01 1.417e-01 3.160e-05 8.698e-06 7.951e-05 -1.000 2.080e-04 4.356 4.393 4.627 3.995
0.00025792 -1.78000 10.04139 0.7717009783 2.4084087662    0.771  0.219  3.8118  4.305    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-13      0.00 8.589e-01 1.409e-01 3.157e-05 8.693e-06 7.949e-05 -1.000 1.957e-04 4.223 4.260 4.489 3.869
0.00025792 -1.78000 10.04139 0.7784245014 2.4109378440    0.778  0.271  3.8143  4.267    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 8.597e-01 1.402e-01 3.155e-05 8.691e-06 7.950e-05 -1.000 1.554e-04 4.093 4.129 4.353 3.744
0.00025792 -1.78000 10.04139 0.7845766544 2.4132083777    0.784  0.322  3.8163  4.227    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 8.601e-01 1.397e-01 3.156e-05 8.697e-06 7.958e-05 -1.000 1.656e-04 3.964 4.000 4.221 3.619
0.00025792 -1.78000 10.04139 0.7903075814 2.4152869207    0.789  0.373  3.8176  4.184    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-13      0.00 8.594e-01 1.404e-01 3.177e-05 8.755e-06 8.011e-05 -1.000 1.750e-04 3.837 3.871 4.090 3.494
0.00025792 -1.78000 10.04139 0.7942339182 2.4166910636    0.793  0.410  3.8182  4.152    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-13      0.00 8.586e-01 1.412e-01 3.195e-05 8.805e-06 8.058e-05 -1.000 1.802e-04 3.745 3.778 3.996 3.403
0.00025792 -1.78000 10.04139 0.7955781221 2.4171681191    0.794  0.424  3.8180  4.138    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-13      0.00 8.583e-01 1.415e-01 3.202e-05 8.824e-06 8.075e-05 -1.000 1.808e-04 3.710 3.742 3.960 3.367
0.00025792 -1.78000 10.04139 0.8000000119 2.4187244405    0.799  0.473  3.8167  4.086    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-13      0.00 8.574e-01 1.424e-01 3.224e-05 8.884e-06 8.131e-05 -1.000 1.832e-04 3.587 3.618 3.838 3.241
0.00025792 -1.78000 10.04139 0.8007218242 2.4189766123    0.799  0.481  3.8165  4.078    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-13      0.00 8.572e-01 1.427e-01 3.228e-05 8.897e-06 8.142e-05 -1.000 1.843e-04 3.567 3.598 3.818 3.221
0.00025792 -1.78000 10.04139 0.8047217131 2.4203645867    0.803  0.532  3.8134  4.017    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-13      0.00 8.559e-01 1.440e-01 3.254e-05 8.967e-06 8.206e-05 -1.000 1.903e-04 3.440 3.469 3.692 3.085
0.00025792 -1.78000 10.04139 0.8053975701 2.4205975461    0.804  0.541  3.8127  4.004    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-13      0.00 8.556e-01 1.442e-01 3.258e-05 8.979e-06 8.216e-05 -1.000 1.912e-04 3.416 3.445 3.669 3.060
0.00025792 -1.78000 10.04139 0.8060719967 2.4208295646    0.805  0.552  3.8116  3.990    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-13      0.00 8.554e-01 1.444e-01 3.263e-05 8.991e-06 8.227e-05 -1.000 1.922e-04 3.391 3.419 3.645 3.032
0.00025792 -1.78000 10.04139 0.8083367944 2.4216054510    0.807  0.589  3.8065  3.934    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-13      0.00 8.547e-01 1.451e-01 3.277e-05 9.030e-06 8.263e-05 -1.000 1.955e-04 3.297 3.323 3.557 2.926
0.00025792 -1.78000 10.04139 0.8100613952 2.4221929289    0.808  0.622  3.8002  3.876    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-13      0.00 8.541e-01 1.457e-01 3.288e-05 9.060e-06 8.290e-05 -1.000 1.981e-04 3.214 3.239 3.483 2.828
0.00025792 -1.78000 10.04139 0.8114062548 2.4226490571    0.810  0.652  3.7926  3.817    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.67e-13      0.00 8.537e-01 1.461e-01 3.297e-05 9.084e-06 8.311e-05 -1.000 2.001e-04 3.140 3.163 3.419 2.737
0.00025792 -1.78000 10.04139 0.8124874830 2.4230145121    0.811  0.678  3.7843  3.758    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -8.72e-13      0.00 8.501e-01 1.497e-01 3.407e-05 9.383e-06 8.582e-05 -1.000 2.004e-04 3.074 3.097 3.367 2.654
0.00025792 -1.78000 10.04139 0.8133876324 2.4233179102    0.812  0.702  3.7758  3.701    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.84e-13      0.00 8.382e-01 1.616e-01 3.644e-05 1.002e-05 9.159e-05 -1.000 1.953e-04 3.015 3.037 3.323 2.576
0.00025792 -1.78000 10.04139 0.8141714334 2.4235814645    0.812  0.724  3.7679  3.647    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-12      0.00 8.137e-01 1.861e-01 4.022e-05 1.104e-05 1.006e-04 -1.000 2.343e-04 2.959 2.981 3.281 2.504
0.00025792 -1.78000 10.04139 0.8148943186 2.4238240190    0.813  0.749  3.7604  3.593    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-12      0.00 7.933e-01 2.064e-01 4.332e-05 1.187e-05 1.080e-04 -1.000 2.186e-04 2.897 2.921 3.234 2.428
0.00025792 -1.78000 10.04139 0.8156197071 2.4240669165    0.814  0.782  3.7533  3.531    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 7.804e-01 2.194e-01 4.531e-05 1.240e-05 1.128e-04 -1.000 2.573e-04 2.815 2.840 3.167 2.332
0.00025792 -1.78000 10.04139 0.8161868453 2.4242564779    0.814  0.817  3.7486  3.479    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 7.744e-01 2.254e-01 4.625e-05 1.265e-05 1.150e-04 -1.000 2.714e-04 2.729 2.756 3.091 2.238
0.00025792 -1.78000 10.04139 0.8167479634 2.4244437291    0.815  0.857  3.7446  3.422    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-12      0.00 7.703e-01 2.295e-01 4.689e-05 1.282e-05 1.166e-04 -1.000 2.556e-04 2.627 2.656 2.999 2.130
0.00025792 -1.78000 10.04139 0.8169239759 2.4245024055    0.815  0.872  3.7436  3.404    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-12      0.00 7.694e-01 2.304e-01 4.703e-05 1.286e-05 1.169e-04 -1.000 2.175e-04 2.590 2.619 2.964 2.091
0.00025792 -1.78000 10.04139 0.8173961639 2.4246596727    0.815  0.914  3.7413  3.352    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-12      0.00 7.669e-01 2.328e-01 4.737e-05 1.295e-05 1.177e-04 -1.000 2.803e-04 2.484 2.515 2.864 1.982
0.00025792 -1.78000 10.04139 0.8179125190 2.4248314113    0.816  0.964  3.7389  3.293    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-12      0.00 7.646e-01 2.351e-01 4.766e-05 1.303e-05 1.184e-04 -1.000 2.743e-04 2.360 2.392 2.746 1.855
0.00025792 -1.78000 10.04139 0.8183509111 2.4249770239    0.816  1.009  3.7371  3.241    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-12      0.00 7.628e-01 2.369e-01 4.786e-05 1.308e-05 1.189e-04 -1.000 2.742e-04 2.247 2.280 2.638 1.739
0.00025792 -1.78000 10.04139 0.8187697530 2.4251159754    0.817  1.056  3.7354  3.188    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-12      0.00 7.612e-01 2.385e-01 4.802e-05 1.313e-05 1.193e-04 -1.000 2.832e-04 2.131 2.166 2.526 1.622
0.00025792 -1.78000 10.04139 0.8191950917 2.4252569150    0.817  1.106  3.7337  3.131    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-12      0.00 7.594e-01 2.403e-01 4.815e-05 1.317e-05 1.196e-04 -1.000 2.786e-04 2.005 2.041 2.405 1.494
0.00025792 -1.78000 10.04139 0.8195859790 2.4253862906    0.817  1.156  3.7322  3.075    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-12      0.00 7.579e-01 2.419e-01 4.822e-05 1.321e-05 1.199e-04 -1.000 2.681e-04 1.879 1.917 2.284 1.367
0.00025792 -1.78000 10.04139 0.8199368119 2.4255022881    0.817  1.205  3.7307  3.020    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-12      0.00 7.565e-01 2.433e-01 4.823e-05 1.326e-05 1.201e-04 -1.000 2.563e-04 1.757 1.797 2.166 1.244
0.00025792 -1.78000 10.04139 0.8202435374 2.4256036088    0.818  1.251  3.7292  2.968    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-12      0.00 7.552e-01 2.445e-01 4.818e-05 1.333e-05 1.203e-04 -1.000 2.729e-04 1.642 1.683 2.054 1.127
0.00025792 -1.78000 10.04139 0.8205422759 2.4257022073    0.818  1.300  3.7277  2.913    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.59e-12      0.00 7.540e-01 2.457e-01 4.806e-05 1.344e-05 1.205e-04 -1.000 2.829e-04 1.519 1.562 1.936 1.003
0.00025792 -1.78000 10.04139 0.8208288550 2.4257967151    0.818  1.351  3.7261  2.856    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-11      0.00 7.530e-01 2.467e-01 4.788e-05 1.361e-05 1.206e-04 -1.000 2.771e-04 1.391 1.435 1.813 0.874
0.00025792 -1.78000 10.04139 0.8210691214 2.4258758915    0.818  1.398  3.7246  2.803    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-11      0.00 7.522e-01 2.475e-01 4.770e-05 1.379e-05 1.207e-04 -1.000 2.721e-04 1.274 1.319 1.700 0.755
0.00025792 -1.78000 10.04139 0.8212882876 2.4259480682    0.818  1.445  3.7231  2.750    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-11      0.00 7.515e-01 2.482e-01 4.751e-05 1.398e-05 1.207e-04 -1.000 2.824e-04 1.158 1.205 1.588 0.638
0.00025792 -1.78000 10.04139 0.8214943409 2.4260158860    0.818  1.492  3.7215  2.696    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-11      0.00 7.510e-01 2.487e-01 4.734e-05 1.416e-05 1.208e-04 -1.000 2.797e-04 1.039 1.087 1.474 0.517
0.00025792 -1.78000 10.04139 0.8216764927 2.4260758046    0.818  1.538  3.7199  2.644    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-11      0.00 7.506e-01 2.491e-01 4.721e-05 1.431e-05 1.208e-04 -1.000 2.780e-04 0.924 0.974 1.364 0.401
0.00025792 -1.78000 10.04139 0.8218497038 2.4261327539    0.818  1.586  3.7182  2.589    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-11      0.00 7.503e-01 2.494e-01 4.711e-05 1.442e-05 1.209e-04 -1.000 2.806e-04 0.804 0.856 1.249 0.280
0.00025792 -1.78000 10.04139 0.8220024109 2.4261829389    0.818  1.632  3.7166  2.537    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-11      0.00 7.502e-01 2.495e-01 4.705e-05 1.449e-05 1.209e-04 -1.000 2.832e-04 0.689 0.743 1.140 0.164
0.00025792 -1.78000 10.04139 0.8221383095 2.4262275819    0.818  1.677  3.7149  2.485    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-11      0.00 7.501e-01 2.496e-01 4.701e-05 1.452e-05 1.209e-04 -1.000 2.833e-04 0.577 0.634 1.034 0.051
0.00025792 -1.78000 10.04139 0.8222677708 2.4262700945    0.818  1.723  3.7132  2.432    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-11      0.00 7.501e-01 2.497e-01 4.700e-05 1.454e-05 1.209e-04 -1.000 2.833e-04 0.462 0.520 0.923 -0.067
0.00025792 -1.78000 10.04139 0.8223849535 2.4263085618    0.818  1.769  3.7115  2.380    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -5.22e-11      0.00 7.501e-01 2.497e-01 4.700e-05 1.454e-05 1.209e-04 -1.000 2.833e-04 0.348 0.407 0.815 -0.183
0.00025792 -1.78000 10.04139 0.8224881291 2.4263424206    0.818  1.813  3.7098  2.329    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-11      0.00 7.500e-01 2.497e-01 4.700e-05 1.455e-05 1.209e-04 -1.000 2.833e-04 0.239 0.300 0.711 -0.294
0.00025792 -1.78000 10.04139 0.8225829005 2.4263735128    0.817  1.856  3.7081  2.279    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-11      0.00 7.500e-01 2.497e-01 4.700e-05 1.455e-05 1.209e-04 -1.000 2.833e-04 0.130 0.194 0.609 -0.403
0.00025792 -1.78000 10.04139 0.8226746321 2.4264035999    0.817  1.901  3.7063  2.227    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -8.44e-11      0.00 7.500e-01 2.497e-01 4.699e-05 1.455e-05 1.209e-04 -1.000 2.833e-04 0.017 0.083 0.503 -0.518
0.00025792 -1.78000 10.04139 0.8227549195 2.4264299270    0.817  1.944  3.7045  2.176    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -9.88e-11      0.00 7.500e-01 2.497e-01 4.699e-05 1.456e-05 1.209e-04 -1.000 2.832e-04 -0.090 -0.021 0.402 -0.627
