# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Apr  8 13:55:52 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.062, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00024632 -1.80000 10.00000 0.8408336639 2.4322112365    0.838  1.049  3.7370  3.212    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-12      0.00 7.614e-01 2.383e-01 4.552e-05 1.244e-05 1.131e-04 -1.000 2.661e-04 2.147 2.181 2.538 1.641
0.00024632 -1.80000 10.00000 0.8412645459 2.4323455436    0.839  1.096  3.7353  3.159    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-12      0.00 7.598e-01 2.400e-01 4.566e-05 1.248e-05 1.134e-04 -1.000 2.682e-04 2.031 2.066 2.427 1.523
0.00024632 -1.80000 10.00000 0.8417021632 2.4324817883    0.839  1.146  3.7336  3.102    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-12      0.00 7.580e-01 2.417e-01 4.576e-05 1.252e-05 1.137e-04 -1.000 2.597e-04 1.904 1.941 2.305 1.394
0.00024632 -1.80000 10.00000 0.8421043158 2.4326068481    0.839  1.197  3.7320  3.045    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.41e-12      0.00 7.564e-01 2.433e-01 4.579e-05 1.257e-05 1.140e-04 -1.000 2.386e-04 1.778 1.817 2.183 1.267
0.00024632 -1.80000 10.00000 0.8424652219 2.4327189643    0.840  1.246  3.7305  2.990    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.63e-12      0.00 7.550e-01 2.448e-01 4.575e-05 1.263e-05 1.142e-04 -1.000 2.224e-04 1.656 1.696 2.065 1.143
0.00024632 -1.80000 10.00000 0.8427807689 2.4328168991    0.840  1.292  3.7290  2.938    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-12      0.00 7.537e-01 2.460e-01 4.564e-05 1.273e-05 1.143e-04 -1.000 2.661e-04 1.540 1.581 1.953 1.026
0.00024632 -1.80000 10.00000 0.8430880904 2.4329122000    0.840  1.341  3.7275  2.883    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 7.525e-01 2.472e-01 4.544e-05 1.289e-05 1.144e-04 -1.000 2.680e-04 1.418 1.460 1.835 0.902
0.00024632 -1.80000 10.00000 0.8433828950 2.4330035443    0.840  1.392  3.7258  2.826    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-11      0.00 7.514e-01 2.483e-01 4.517e-05 1.314e-05 1.145e-04 -1.000 2.671e-04 1.290 1.334 1.712 0.772
0.00024632 -1.80000 10.00000 0.8436300755 2.4330800759    0.840  1.439  3.7243  2.773    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-11      0.00 7.506e-01 2.491e-01 4.491e-05 1.341e-05 1.146e-04 -1.000 2.662e-04 1.173 1.219 1.600 0.654
0.00024632 -1.80000 10.00000 0.8438554406 2.4331498081    0.840  1.485  3.7228  2.720    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-11      0.00 7.499e-01 2.498e-01 4.466e-05 1.368e-05 1.147e-04 -1.000 2.669e-04 1.057 1.104 1.488 0.537
0.00024632 -1.80000 10.00000 0.8440674543 2.4332153700    0.840  1.533  3.7212  2.666    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-11      0.00 7.494e-01 2.503e-01 4.443e-05 1.394e-05 1.147e-04 -1.000 2.624e-04 0.938 0.987 1.374 0.416
0.00024632 -1.80000 10.00000 0.8442547917 2.4332732696    0.840  1.579  3.7195  2.614    3  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-11      0.00 7.490e-01 2.507e-01 4.427e-05 1.414e-05 1.148e-04 -1.000 2.594e-04 0.824 0.874 1.265 0.301
0.00024632 -1.80000 10.00000 0.8444330096 2.4333283233    0.840  1.626  3.7179  2.560    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-11      0.00 7.488e-01 2.510e-01 4.415e-05 1.428e-05 1.148e-04 -1.000 2.639e-04 0.705 0.758 1.151 0.181
0.00024632 -1.80000 10.00000 0.8445900679 2.4333768184    0.840  1.672  3.7162  2.508    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-11      0.00 7.486e-01 2.512e-01 4.407e-05 1.437e-05 1.148e-04 -1.000 2.682e-04 0.591 0.646 1.043 0.066
0.00024632 -1.80000 10.00000 0.8447298408 2.4334199588    0.840  1.716  3.7146  2.457    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-11      0.00 7.485e-01 2.512e-01 4.403e-05 1.442e-05 1.148e-04 -1.000 2.682e-04 0.481 0.538 0.938 -0.046
0.00024632 -1.80000 10.00000 0.8448629975 2.4334610419    0.840  1.761  3.7129  2.405    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-11      0.00 7.485e-01 2.512e-01 4.402e-05 1.444e-05 1.148e-04 -1.000 2.682e-04 0.366 0.425 0.829 -0.162
0.00024632 -1.80000 10.00000 0.8449835181 2.4334982135    0.840  1.806  3.7112  2.353    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-11      0.00 7.485e-01 2.513e-01 4.402e-05 1.444e-05 1.148e-04 -1.000 2.683e-04 0.254 0.314 0.722 -0.277
0.00024632 -1.80000 10.00000 0.8450896740 2.4335309446    0.840  1.849  3.7095  2.303    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -6.77e-11      0.00 7.485e-01 2.513e-01 4.401e-05 1.444e-05 1.148e-04 -1.000 2.683e-04 0.147 0.209 0.621 -0.385
0.00024632 -1.80000 10.00000 0.8451871872 2.4335610025    0.840  1.891  3.7078  2.254    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -7.89e-11      0.00 7.485e-01 2.513e-01 4.401e-05 1.445e-05 1.148e-04 -1.000 2.682e-04 0.041 0.106 0.521 -0.492
0.00024632 -1.80000 10.00000 0.8452815413 2.4335900791    0.839  1.936  3.7061  2.203    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -9.27e-11      0.00 7.485e-01 2.513e-01 4.401e-05 1.445e-05 1.148e-04 -1.000 2.683e-04 -0.069 -0.003 0.417 -0.605
0.00024632 -1.80000 10.00000 0.8453640938 2.4336155127    0.839  1.977  3.7043  2.154    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-10      0.00 7.484e-01 2.513e-01 4.401e-05 1.445e-05 1.148e-04 -1.000 2.682e-04 -0.174 -0.105 0.320 -0.710
0.00024632 -1.80000 10.00000 0.8454400301 2.4336389029    0.839  2.019  3.7026  2.105    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-10      0.00 7.484e-01 2.513e-01 4.401e-05 1.445e-05 1.148e-04 -1.000 2.683e-04 -0.277 -0.205 0.223 -0.815
0.00024632 -1.80000 10.00000 0.8455119729 2.4336610585    0.839  2.060  3.7009  2.057    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.446e-05 1.148e-04 -1.000 2.681e-04 -0.381 -0.307 0.126 -0.920
0.00024632 -1.80000 10.00000 0.8455752134 2.4336805306    0.838  2.100  3.6991  2.010    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.446e-05 1.148e-04 -1.000 2.682e-04 -0.479 -0.402 0.035 -1.020
0.00024632 -1.80000 10.00000 0.8456362486 2.4336993205    0.838  2.138  3.6974  1.964    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.446e-05 1.148e-04 -1.000 2.682e-04 -0.576 -0.496 -0.055 -1.118
0.00024632 -1.80000 10.00000 0.8456994891 2.4337187860    0.837  2.173  3.6960  1.924    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.446e-05 1.148e-04 -1.000 2.683e-04 -0.662 -0.580 -0.134 -1.205
0.00024632 -1.80000 10.00000 0.8457560539 2.4337361938    0.837  2.198  3.6949  1.894    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.446e-05 1.148e-04 -1.000 2.682e-04 -0.726 -0.642 -0.194 -1.270
0.00024632 -1.80000 10.00000 0.8457989693 2.4337493993    0.837  2.183  3.6959  1.913    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.447e-05 1.148e-04 -1.000 2.683e-04 -0.688 -0.606 -0.160 -1.231
0.00024632 -1.80000 10.00000 0.8458046317 2.4337511415    0.836  2.181  3.6960  1.915    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -0.683 -0.601 -0.156 -1.226
0.00024632 -1.80000 10.00000 0.8458350897 2.4337605127    0.836  2.208  3.6948  1.883    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -0.750 -0.666 -0.217 -1.294
0.00024632 -1.80000 10.00000 0.8458812237 2.4337747054    0.836  2.250  3.6929  1.834    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.447e-05 1.148e-04 -1.000 2.683e-04 -0.855 -0.767 -0.313 -1.400
0.00024632 -1.80000 10.00000 0.8459241986 2.4337879247    0.835  2.291  3.6910  1.785    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-10      0.00 7.484e-01 2.513e-01 4.400e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -0.957 -0.866 -0.407 -1.503
0.00024632 -1.80000 10.00000 0.8459638357 2.4338001159    0.835  2.331  3.6890  1.736    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -3.96e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.683e-04 -1.058 -0.963 -0.498 -1.605
0.00024632 -1.80000 10.00000 0.8459987044 2.4338108394    0.834  2.369  3.6872  1.691    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -1.152 -1.053 -0.583 -1.699
0.00024632 -1.80000 10.00000 0.8460325599 2.4338212503    0.833  2.408  3.6852  1.644    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.683e-04 -1.250 -1.147 -0.671 -1.798
0.00024632 -1.80000 10.00000 0.8460624218 2.4338304323    0.833  2.445  3.6833  1.599    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -1.342 -1.236 -0.753 -1.892
0.00024632 -1.80000 10.00000 0.8460913897 2.4338393387    0.832  2.483  3.6815  1.553    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -1.438 -1.328 -0.838 -1.990
0.00024632 -1.80000 10.00000 0.8461170793 2.4338472366    0.831  2.519  3.6796  1.509    3  0.000  0.512     6.66     5.31     3.78     2.91     2.36  3 -7.94e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.447e-05 1.148e-04 -1.000 2.682e-04 -1.528 -1.415 -0.918 -2.083
0.00024632 -1.80000 10.00000 0.8461470604 2.4338564532    0.830  2.564  3.6773  1.454    3  0.000  0.512     7.48     5.86     4.15     3.21     2.59  3 -9.39e-10      0.00 7.484e-01 2.513e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -1.640 -1.521 -1.014 -2.197
0.00024632 -1.80000 10.00000 0.8461736441 2.4338646248    0.829  2.607  3.6750  1.401    3  0.000  0.512     8.36     6.44     4.55     3.52     2.85  3  -1.1e-09      0.00 7.484e-01 2.513e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.683e-04 -1.748 -1.623 -1.105 -2.307
0.00024632 -1.80000 10.00000 0.8461945057 2.4338710370    0.828  2.643  3.6730  1.357    3  0.000  0.512     9.18     6.98     4.91     3.80     3.08  3 -1.26e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -1.838 -1.708 -1.180 -2.400
0.00024632 -1.80000 10.00000 0.8462167382 2.4338778702    0.827  2.684  3.6708  1.306    3  0.000  0.512    10.21     7.64     5.35     4.15     3.36  3 -1.47e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -1.941 -1.805 -1.266 -2.505
0.00024632 -1.80000 10.00000 0.8462345004 2.4338833291    0.826  2.719  3.6688  1.263    3  0.000  0.512    11.19     8.27     5.77     4.48     3.63  3 -1.68e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.681e-04 -2.029 -1.887 -1.337 -2.595
0.00024632 -1.80000 10.00000 0.8462532759 2.4338890992    0.825  2.759  3.6666  1.214    3  0.000  0.512    12.40     9.03     6.28     4.88     3.95  3 -1.94e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.681e-04 -2.127 -1.977 -1.415 -2.695
0.00024632 -1.80000 10.00000 0.8462712169 2.4338946125    0.823  2.799  3.6643  1.164    3  0.000  0.512    13.78     9.88     6.84     5.33     4.32  2 -2.26e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.227 -2.070 -1.494 -2.797
0.00024632 -1.80000 10.00000 0.8462880254 2.4338997776    0.821  2.839  3.6618  1.113    3  0.000  0.512    15.33    10.83     7.46     5.82     4.72  2 -2.63e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.328 -2.161 -1.570 -2.899
0.00024632 -1.80000 10.00000 0.8463025689 2.4339042465    0.820  2.876  3.6597  1.066    3  0.000  0.512    16.90    11.77     8.08     6.31     5.11  2 -3.03e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.683e-04 -2.420 -2.245 -1.640 -2.993
0.00024632 -1.80000 10.00000 0.8463168144 2.4339086236    0.818  2.915  3.6574  1.018    3  0.000  0.512    18.73    12.85     8.79     6.87     5.57  2  -3.5e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.517 -2.330 -1.710 -3.089
0.00024632 -1.80000 10.00000 0.8463292122 2.4339124329    0.816  2.950  3.6551  0.972    3  0.000  0.512    20.61    13.94     9.50     7.44     6.03  2 -4.01e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.683e-04 -2.605 -2.409 -1.776 -3.175
0.00024632 -1.80000 10.00000 0.8463411927 2.4339161138    0.814  2.987  3.6530  0.926    3  0.000  0.512    22.70    15.14    10.28     8.06     6.53  2 -4.61e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.683e-04 -2.697 -2.489 -1.843 -3.264
0.00024632 -1.80000 10.00000 0.8463523984 2.4339195566    0.812  3.023  3.6505  0.879    3  0.000  0.512    25.07    16.48    11.14     8.75     7.10  2 -5.29e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.787 -2.567 -1.907 -3.352
0.00024632 -1.80000 10.00000 0.8463622332 2.4339225781    0.810  3.056  3.6485  0.836    3  0.000  0.512    27.43    17.79    11.99     9.42     7.64  1 -6.02e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.871 -2.640 -1.967 -3.433
0.00024632 -1.80000 10.00000 0.8463717103 2.4339254896    0.807  3.090  3.6463  0.792    3  0.000  0.512    30.11    19.26    12.93    10.18     8.26  1 -6.86e-09      0.00 7.484e-01 2.514e-01 4.399e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -2.956 -2.713 -2.027 -3.515
0.00024632 -1.80000 10.00000 0.8463806510 2.4339282363    0.804  3.124  3.6440  0.747    3  0.000  0.512    33.04    20.85    13.95    10.99     8.92  1 -7.81e-09      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -3.040 -2.784 -2.085 -3.595
0.00024632 -1.80000 10.00000 0.8463887572 2.4339307265    0.802  3.156  3.6420  0.706    3  0.000  0.512    36.03    22.45    14.97    11.81     9.59  1 -8.82e-09      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -3.120 -2.853 -2.141 -3.672
0.00024632 -1.80000 10.00000 0.8463968039 2.4339331984    0.799  3.189  3.6398  0.662    3  0.000  0.512    39.52    24.29    16.13    12.74    10.35  1 -1.01e-08      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -3.204 -2.923 -2.198 -3.751
0.00024632 -1.80000 10.00000 0.8464040160 2.4339354139    0.795  3.221  3.6377  0.621    3  0.000  0.512    43.09    26.15    17.31    13.69    11.11  1 -1.13e-08      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.683e-04 -3.282 -2.988 -2.249 -3.824
0.00024632 -1.80000 10.00000 0.8464109302 2.4339375378    0.792  3.251  3.6357  0.580    3  0.000  0.512    46.87    28.08    18.53    14.67    11.91  1 -1.28e-08      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -3.357 -3.051 -2.298 -3.895
0.00024632 -1.80000 10.00000 0.8464168310 2.4339393504    0.789  3.275  3.6341  0.548    3  0.000  0.512    50.13    29.73    19.56    15.50    12.59  1 -1.41e-08      0.00 7.484e-01 2.514e-01 4.398e-05 1.448e-05 1.148e-04 -1.000 2.682e-04 -3.418 -3.101 -2.337 -3.951
0.00024632 -1.80000 10.00000 0.8464168310 2.4339393504    0.789  1.732  3.7926  2.726    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.313e-05 1.152e-04 -1.000 2.682e-04 0.441 0.430 0.676 0.020
0.00024632 -1.80000 10.00000 0.8464740515 2.4339569257    0.789  1.752  3.7845  2.673    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.313e-05 1.152e-04 -1.000 2.682e-04 0.389 0.383 0.642 -0.046
0.00024632 -1.80000 10.00000 0.8465298414 2.4339740590    0.789  1.755  3.7845  2.670    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.313e-05 1.152e-04 -1.000 2.682e-04 0.384 0.377 0.637 -0.051
0.00024632 -1.80000 10.00000 0.8465874791 2.4339917571    0.789  1.756  3.7851  2.672    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.313e-05 1.152e-04 -1.000 2.682e-04 0.381 0.375 0.633 -0.052
0.00024632 -1.80000 10.00000 0.8466446400 2.4340093060    0.789  1.756  3.7860  2.675    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.380 0.372 0.629 -0.052
0.00024632 -1.80000 10.00000 0.8467022181 2.4340269802    0.789  1.756  3.7872  2.679    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.683e-04 0.379 0.371 0.626 -0.051
0.00024632 -1.80000 10.00000 0.8467606306 2.4340449077    0.789  1.756  3.7886  2.685    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.379 0.370 0.622 -0.049
0.00024632 -1.80000 10.00000 0.8468184471 2.4340626495    0.789  1.756  3.7903  2.692    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.379 0.369 0.619 -0.046
0.00024632 -1.80000 10.00000 0.8468775153 2.4340807726    0.789  1.756  3.7921  2.700    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.380 0.369 0.615 -0.042
0.00024632 -1.80000 10.00000 0.8469356298 2.4340986002    0.789  1.755  3.7938  2.707    4  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.681e-04 0.381 0.369 0.612 -0.038
0.00024632 -1.80000 10.00000 0.8469895124 2.4341151270    0.789  1.755  3.7953  2.713    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.382 0.369 0.609 -0.035
0.00024632 -1.80000 10.00000 0.8470499516 2.4341336620    0.789  1.755  3.7968  2.719    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.383 0.368 0.606 -0.031
0.00024632 -1.80000 10.00000 0.8471099734 2.4341520661    0.789  1.755  3.7979  2.724    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.383 0.368 0.603 -0.029
0.00024632 -1.80000 10.00000 0.8471682072 2.4341699190    0.789  1.755  3.7987  2.727    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.382 0.367 0.601 -0.028
0.00024632 -1.80000 10.00000 0.8472267389 2.4341878604    0.790  1.755  3.7991  2.729    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.382 0.366 0.600 -0.028
0.00024632 -1.80000 10.00000 0.8472332358 2.4341898517    0.790  1.755  3.7991  2.729    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.382 0.366 0.600 -0.028
0.00024632 -1.80000 10.00000 0.8472872376 2.4342064017    0.790  1.756  3.7988  2.727    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.380 0.365 0.599 -0.030
0.00024632 -1.80000 10.00000 0.8473460078 2.4342244104    0.790  1.757  3.7981  2.723    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.682e-04 0.378 0.363 0.598 -0.034
0.00024632 -1.80000 10.00000 0.8474034667 2.4342420145    0.790  1.758  3.7968  2.717    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.152e-04 -1.000 2.683e-04 0.375 0.361 0.598 -0.039
0.00024632 -1.80000 10.00000 0.8474581242 2.4342587577    0.790  1.760  3.7951  2.709    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.371 0.358 0.599 -0.046
0.00024632 -1.80000 10.00000 0.8475146890 2.4342760826    0.790  1.761  3.7929  2.698    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.367 0.355 0.599 -0.054
0.00024632 -1.80000 10.00000 0.8475747705 2.4342944817    0.790  1.764  3.7900  2.684    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.361 0.350 0.600 -0.065
0.00024632 -1.80000 10.00000 0.8476311564 2.4343117464    0.790  1.766  3.7868  2.669    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.681e-04 0.354 0.346 0.601 -0.077
0.00024632 -1.80000 10.00000 0.8476573825 2.4343197755    0.790  1.768  3.7853  2.661    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.351 0.344 0.602 -0.083
0.00024632 -1.80000 10.00000 0.8477098346 2.4343358322    0.790  1.771  3.7820  2.645    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.343 0.338 0.602 -0.096
